"word" "root" "prob" "freq"
"12850" "girls" "other" 0.00286023008962054 90
"12851" "next" "out" 0.00121898363853072 90
"12852" "may" "people" 0.00226780224764401 90
"12853" "well" "play" 0.00749812546863284 90
"12854" "george" "president" 0.0132606453514071 90
"12855" "now" "said" 0.00118464697520139 90
"12856" "make" "so" 0.000936164015935592 90
"12857" "freaking" "so" 0.000936164015935592 90
"12858" "john" "st" 0.00849296970840804 90
"12859" "working" "start" 0.00798438608942512 90
"12860" "rep" "state" 0.00552791597567717 90
"12861" "turned" "that" 0.000346063337281019 90
"12862" "week" "that" 0.000346063337281019 90
"12863" "sound" "that" 0.000346063337281019 90
"12864" "others" "that" 0.000346063337281019 90
"12865" "type" "that" 0.000346063337281019 90
"12866" "confidence" "the" 7.54847378247311e-05 90
"12867" "clean" "the" 7.54847378247311e-05 90
"12868" "carpet" "the" 7.54847378247311e-05 90
"12869" "limits" "the" 7.54847378247311e-05 90
"12870" "horror" "the" 7.54847378247311e-05 90
"12871" "turn" "the" 7.54847378247311e-05 90
"12872" "thick" "the" 7.54847378247311e-05 90
"12873" "shift" "the" 7.54847378247311e-05 90
"12874" "covers" "the" 7.54847378247311e-05 90
"12875" "auction" "the" 7.54847378247311e-05 90
"12876" "russian" "the" 7.54847378247311e-05 90
"12877" "purple" "the" 7.54847378247311e-05 90
"12878" "prosecutor" "the" 7.54847378247311e-05 90
"12879" "vampire" "the" 7.54847378247311e-05 90
"12880" "playoff" "the" 7.54847378247311e-05 90
"12881" "nine" "the" 7.54847378247311e-05 90
"12882" "organizations" "the" 7.54847378247311e-05 90
"12883" "memorial" "the" 7.54847378247311e-05 90
"12884" "remains" "the" 7.54847378247311e-05 90
"12885" "go" "them" 0.00222689595447235 90
"12886" "ny" "to" 0.000130753897918979 90
"12887" "customers" "to" 0.000130753897918979 90
"12888" "rule" "to" 0.000130753897918979 90
"12889" "family" "to" 0.000130753897918979 90
"12890" "center" "to" 0.000130753897918979 90
"12891" "things" "to" 0.000130753897918979 90
"12892" "afford" "to" 0.000130753897918979 90
"12893" "upload" "to" 0.000130753897918979 90
"12894" "health" "to" 0.000130753897918979 90
"12895" "investigation" "under" 0.0103163686382393 90
"12896" "construction" "under" 0.0103163686382393 90
"12897" "sen" "us" 0.0024592851677779 90
"12898" "pleased" "very" 0.00383060225579911 90
"12899" "struck" "was" 0.000577319058585055 90
"12900" "allowed" "was" 0.000577319058585055 90
"12901" "let" "we" 0.000861194572560427 90
"12902" "shouldnt" "we" 0.000861194572560427 90
"12903" "thinking" "were" 0.00163916511856628 90
"12904" "shes" "when" 0.00135387207413202 90
"12905" "might" "which" 0.00251207190108019 90
"12906" "spoke" "who" 0.00143769968051118 90
"12907" "buy" "will" 0.00114649681528662 90
"12908" "money" "with" 0.00050416496277582 90
"12909" "buy" "would" 0.00175209765024237 90
"12910" "end" "would" 0.00175209765024237 90
"12911" "lose" "would" 0.00175209765024237 90
"12912" "open" "you" 0.000383073269147279 90
"12913" "seem" "you" 0.000383073269147279 90
"12914" "followers" "your" 0.00118764845605701 90
"12915" "actions" "your" 0.00118764845605701 90
"12916" "post" "your" 0.00118764845605701 90
"12917" "marathon" "a" 0.000149916956113074 89
"12918" "shock" "a" 0.000149916956113074 89
"12919" "talk" "a" 0.000149916956113074 89
"12920" "wider" "a" 0.000149916956113074 89
"12921" "marriage" "a" 0.000149916956113074 89
"12922" "taxi" "a" 0.000149916956113074 89
"12923" "pilot" "a" 0.000149916956113074 89
"12924" "using" "about" 0.00120472142509069 89
"12925" "done" "already" 0.00925252105208442 89
"12926" "one" "am" 0.00305736860185503 89
"12927" "award" "an" 0.00119604364887384 89
"12928" "avoid" "and" 0.000147889664340312 89
"12929" "tax" "and" 0.000147889664340312 89
"12930" "history" "and" 0.000147889664340312 89
"12931" "already" "and" 0.000147889664340312 89
"12932" "sales" "and" 0.000147889664340312 89
"12933" "leaves" "and" 0.000147889664340312 89
"12934" "service" "and" 0.000147889664340312 89
"12935" "away" "and" 0.000147889664340312 89
"12936" "higher" "and" 0.000147889664340312 89
"12937" "gone" "and" 0.000147889664340312 89
"12938" "raise" "and" 0.000147889664340312 89
"12939" "number" "any" 0.0038223672908435 89
"12940" "dead" "are" 0.000724048161405792 89
"12941" "born" "are" 0.000724048161405792 89
"12942" "enjoying" "are" 0.000724048161405792 89
"12943" "filled" "are" 0.000724048161405792 89
"12944" "feeling" "are" 0.000724048161405792 89
"12945" "extremely" "are" 0.000724048161405792 89
"12946" "two" "as" 0.000737897241590873 89
"12947" "low" "as" 0.000737897241590873 89
"12948" "high" "at" 0.00062517121964583 89
"12949" "something" "at" 0.00062517121964583 89
"12950" "dead" "be" 0.000651685228712226 89
"12951" "lost" "be" 0.000651685228712226 89
"12952" "sad" "be" 0.000651685228712226 89
"12953" "getting" "before" 0.00397623196175669 89
"12954" "asked" "being" 0.004186856094463 89
"12955" "man" "black" 0.0134197828709288 89
"12956" "president" "by" 0.0011330651321485 89
"12957" "ever" "can" 0.00144701329951549 89
"12958" "another" "do" 0.0014752929865566 89
"12959" "help" "doesnt" 0.0082813808504699 89
"12960" "wait" "dont" 0.00201075414576838 89
"12961" "deserve" "dont" 0.00201075414576838 89
"12962" "call" "dont" 0.00201075414576838 89
"12963" "met" "ever" 0.00681678921568627 89
"12964" "research" "for" 0.00032381063263138 89
"12965" "girls" "for" 0.00032381063263138 89
"12966" "last" "game" 0.0050106969935818 89
"12967" "back" "give" 0.00725642070933551 89
"12968" "can" "god" 0.00857252937776922 89
"12969" "choice" "good" 0.00199941590097275 89
"12970" "afternoon" "good" 0.00199941590097275 89
"12971" "u" "got" 0.00328134793348818 89
"12972" "book" "great" 0.0029167895651034 89
"12973" "ideas" "great" 0.0029167895651034 89
"12974" "times" "hard" 0.00925444525319746 89
"12975" "produced" "has" 0.00136641385451531 89
"12976" "caused" "has" 0.00136641385451531 89
"12977" "continues" "he" 0.000835453256859634 89
"12978" "grew" "he" 0.000835453256859634 89
"12979" "room" "her" 0.00172775275663923 89
"12980" "headed" "i" 0.000216892250854166 89
"12981" "joined" "i" 0.000216892250854166 89
"12982" "replied" "i" 0.000216892250854166 89
"12983" "giving" "im" 0.0014469662482929 89
"12984" "planning" "im" 0.0014469662482929 89
"12985" "pennsylvania" "in" 0.000216337096950619 89
"12986" "previous" "in" 0.000216337096950619 89
"12987" "beijing" "in" 0.000216337096950619 89
"12988" "behind" "is" 0.000332073444198602 89
"12989" "sold" "is" 0.000332073444198602 89
"12990" "working" "isnt" 0.0122185612300934 89
"12991" "tomorrow" "it" 0.000389948956119789 89
"12992" "coming" "it" 0.000389948956119789 89
"12993" "provides" "it" 0.000389948956119789 89
"12994" "kind" "just" 0.00117608192930294 89
"12995" "will" "kids" 0.010317644331092 89
"12996" "right" "life" 0.00406151599507142 89
"12997" "one" "made" 0.00431598855535619 89
"12998" "another" "make" 0.00272496249349377 89
"12999" "money" "making" 0.00912072145931543 89
"13000" "mommy" "my" 0.000590749787595582 89
"13001" "usual" "my" 0.000590749787595582 89
"13002" "colleagues" "my" 0.000590749787595582 89
"13003" "lunch" "my" 0.000590749787595582 89
"13004" "come" "never" 0.00431118000387522 89
"13005" "prob" "no" 0.00180743689202088 89
"13006" "thanks" "no" 0.00180743689202088 89
"13007" "great" "not" 0.000871421297928171 89
"13008" "colorado" "of" 0.00017761103184027 89
"13009" "criminal" "of" 0.00017761103184027 89
"13010" "mental" "of" 0.00017761103184027 89
"13011" "walking" "of" 0.00017761103184027 89
"13012" "detroit" "of" 0.00017761103184027 89
"13013" "right" "off" 0.00366104483751543 89
"13014" "one" "old" 0.00757511277555537 89
"13015" "going" "only" 0.00281040798282178 89
"13016" "music" "our" 0.00191872372534224 89
"13017" "feel" "people" 0.00224260444489241 89
"13018" "give" "please" 0.00861985472154964 89
"13019" "officials" "public" 0.0101378289098986 89
"13020" "thank" "rt" 0.00395134079204404 89
"13021" "around" "run" 0.0100530893482435 89
"13022" "nothing" "said" 0.00117148423103249 89
"13023" "many" "said" 0.00117148423103249 89
"13024" "always" "should" 0.0041316559119818 89
"13025" "boring" "so" 0.000925762193536308 89
"13026" "just" "someone" 0.00855029301565953 89
"13027" "strong" "stay" 0.0143317230273752 89
"13028" "next" "that" 0.000342218189089008 89
"13029" "position" "that" 0.000342218189089008 89
"13030" "stove" "the" 7.46460185155675e-05 89
"13031" "intent" "the" 7.46460185155675e-05 89
"13032" "customers" "the" 7.46460185155675e-05 89
"13033" "forefront" "the" 7.46460185155675e-05 89
"13034" "unexpected" "the" 7.46460185155675e-05 89
"13035" "silent" "the" 7.46460185155675e-05 89
"13036" "healing" "the" 7.46460185155675e-05 89
"13037" "decade" "the" 7.46460185155675e-05 89
"13038" "shelves" "the" 7.46460185155675e-05 89
"13039" "petition" "the" 7.46460185155675e-05 89
"13040" "struggle" "the" 7.46460185155675e-05 89
"13041" "boyz" "the" 7.46460185155675e-05 89
"13042" "sketch" "the" 7.46460185155675e-05 89
"13043" "pope" "the" 7.46460185155675e-05 89
"13044" "islamic" "the" 7.46460185155675e-05 89
"13045" "refs" "the" 7.46460185155675e-05 89
"13046" "description" "the" 7.46460185155675e-05 89
"13047" "corners" "the" 7.46460185155675e-05 89
"13048" "tests" "the" 7.46460185155675e-05 89
"13049" "employee" "the" 7.46460185155675e-05 89
"13050" "risks" "the" 7.46460185155675e-05 89
"13051" "driving" "the" 7.46460185155675e-05 89
"13052" "aroma" "the" 7.46460185155675e-05 89
"13053" "put" "then" 0.00288333819289209 89
"13054" "plenty" "theres" 0.00957195095719509 89
"13055" "women" "these" 0.00428502648050072 89
"13056" "paper" "this" 0.000653873280827554 89
"13057" "far" "this" 0.000653873280827554 89
"13058" "seems" "this" 0.000653873280827554 89
"13059" "today" "time" 0.00166181193517066 89
"13060" "smoke" "to" 0.00012930107683099 89
"13061" "china" "to" 0.00012930107683099 89
"13062" "rt" "true" 0.0137091805298829 89
"13063" "right" "up" 0.00121526592476275 89
"13064" "around" "was" 0.000570904402378555 89
"13065" "selected" "was" 0.000570904402378555 89
"13066" "sure" "was" 0.000570904402378555 89
"13067" "treated" "were" 0.00162095217280443 89
"13068" "left" "were" 0.00162095217280443 89
"13069" "running" "were" 0.00162095217280443 89
"13070" "many" "were" 0.00162095217280443 89
"13071" "one" "what" 0.00128555127038465 89
"13072" "everyone" "when" 0.00133882905108611 89
"13073" "wine" "white" 0.0118084118349476 89
"13074" "always" "who" 0.00142172523961661 89
"13075" "must" "why" 0.00473253217058386 89
"13076" "set" "will" 0.00113375796178344 89
"13077" "actually" "will" 0.00113375796178344 89
"13078" "minutes" "within" 0.0211753509398049 89
"13079" "said" "years" 0.00352293868503345 89
"13080" "name" "you" 0.000378816899490087 89
"13081" "trying" "you" 0.000378816899490087 89
"13082" "mild" "a" 0.000148232495932029 88
"13083" "deeper" "a" 0.000148232495932029 88
"13084" "genuine" "a" 0.000148232495932029 88
"13085" "king" "a" 0.000148232495932029 88
"13086" "valid" "a" 0.000148232495932029 88
"13087" "casual" "a" 0.000148232495932029 88
"13088" "vampire" "a" 0.000148232495932029 88
"13089" "repeat" "a" 0.000148232495932029 88
"13090" "cab" "a" 0.000148232495932029 88
"13091" "u" "about" 0.00119118522930316 88
"13092" "levels" "all" 0.00106642106666344 88
"13093" "types" "all" 0.00106642106666344 88
"13094" "help" "also" 0.00271036097080202 88
"13095" "extraordinary" "an" 0.00118260495618986 88
"13096" "unknown" "an" 0.00118260495618986 88
"13097" "illegal" "an" 0.00118260495618986 88
"13098" "china" "and" 0.000146227982718511 88
"13099" "continues" "and" 0.000146227982718511 88
"13100" "hundreds" "and" 0.000146227982718511 88
"13101" "medical" "and" 0.000146227982718511 88
"13102" "short" "and" 0.000146227982718511 88
"13103" "beauty" "and" 0.000146227982718511 88
"13104" "real" "any" 0.00377941934375537 88
"13105" "due" "are" 0.000715912788805727 88
"13106" "christmas" "at" 0.000618146823919472 88
"13107" "now" "back" 0.00249659555152065 88
"13108" "running" "been" 0.0018655529880647 88
"13109" "married" "been" 0.0018655529880647 88
"13110" "living" "been" 0.0018655529880647 88
"13111" "bed" "before" 0.00393155519814145 88
"13112" "ask" "can" 0.00143075472311644 88
"13113" "enough" "close" 0.0155504506096483 88
"13114" "say" "come" 0.00422305403589596 88
"13115" "love" "doesnt" 0.00818833162743091 88
"13116" "will" "else" 0.014030612244898 88
"13117" "way" "every" 0.00540573745316051 88
"13118" "office" "for" 0.00032017231091642 88
"13119" "halloween" "for" 0.00032017231091642 88
"13120" "guilty" "found" 0.00822429906542056 88
"13121" "dinner" "had" 0.00150708157079002 88
"13122" "much" "had" 0.00150708157079002 88
"13123" "grown" "had" 0.00150708157079002 88
"13124" "fallen" "had" 0.00150708157079002 88
"13125" "halloween" "happy" 0.00529227808515757 88
"13126" "department" "health" 0.0145430507354156 88
"13127" "dad" "her" 0.00170833980431744 88
"13128" "always" "hes" 0.00767888307155323 88
"13129" "whats" "hey" 0.011880653435939 88
"13130" "case" "his" 0.00117022832750436 88
"13131" "pay" "i" 0.000214455259271534 88
"13132" "barely" "i" 0.000214455259271534 88
"13133" "start" "ill" 0.00661504923701421 88
"13134" "gone" "im" 0.00143070820055928 88
"13135" "vancouver" "in" 0.000213906343052298 88
"13136" "sick" "is" 0.000328342281904236 88
"13137" "ridiculous" "is" 0.000328342281904236 88
"13138" "tastes" "it" 0.000385567507174623 88
"13139" "began" "it" 0.000385567507174623 88
"13140" "interesting" "its" 0.000986978611724857 88
"13141" "turned" "just" 0.00116286752560291 88
"13142" "received" "just" 0.00116286752560291 88
"13143" "million" "least" 0.0101651842439644 88
"13144" "different" "little" 0.00424055512721665 88
"13145" "well" "lol" 0.0050560183855214 88
"13146" "sound" "may" 0.00443727309398951 88
"13147" "n" "me" 0.000962274466921815 88
"13148" "left" "minutes" 0.0118422823307765 88
"13149" "seat" "my" 0.00058411214953271 88
"13150" "view" "my" 0.00058411214953271 88
"13151" "products" "new" 0.00180724128724868 88
"13152" "name" "new" 0.00180724128724868 88
"13153" "im" "night" 0.00461821044345316 88
"13154" "likely" "not" 0.000861630047389653 88
"13155" "care" "not" 0.000861630047389653 88
"13156" "ones" "of" 0.000175615402269031 88
"13157" "help" "of" 0.000175615402269031 88
"13158" "season" "of" 0.000175615402269031 88
"13159" "digital" "of" 0.000175615402269031 88
"13160" "lake" "of" 0.000175615402269031 88
"13161" "cool" "of" 0.000175615402269031 88
"13162" "dark" "of" 0.000175615402269031 88
"13163" "failure" "of" 0.000175615402269031 88
"13164" "good" "on" 0.00043157776001334 88
"13165" "nbc" "on" 0.00043157776001334 88
"13166" "im" "one" 0.00121679733410766 88
"13167" "lose" "or" 0.00113614356723259 88
"13168" "players" "other" 0.00279666942096231 88
"13169" "heads" "our" 0.00189716503179907 88
"13170" "months" "past" 0.0113636363636364 88
"13171" "person" "same" 0.00602285948942578 88
"13172" "never" "say" 0.00409416581371546 88
"13173" "people" "several" 0.0137050303691014 88
"13174" "hours" "six" 0.0188356164383562 88
"13175" "will" "some" 0.00173724212812161 88
"13176" "ever" "that" 0.000338373040896996 88
"13177" "showed" "that" 0.000338373040896996 88
"13178" "story" "that" 0.000338373040896996 88
"13179" "name" "that" 0.000338373040896996 88
"13180" "okay" "thats" 0.00396110911055095 88
"13181" "panthers" "the" 7.38072992064038e-05 88
"13182" "legislative" "the" 7.38072992064038e-05 88
"13183" "controversial" "the" 7.38072992064038e-05 88
"13184" "pavement" "the" 7.38072992064038e-05 88
"13185" "broken" "the" 7.38072992064038e-05 88
"13186" "newark" "the" 7.38072992064038e-05 88
"13187" "legs" "the" 7.38072992064038e-05 88
"13188" "recording" "the" 7.38072992064038e-05 88
"13189" "evenings" "the" 7.38072992064038e-05 88
"13190" "officials" "the" 7.38072992064038e-05 88
"13191" "rainbow" "the" 7.38072992064038e-05 88
"13192" "authorities" "the" 7.38072992064038e-05 88
"13193" "depths" "the" 7.38072992064038e-05 88
"13194" "elections" "the" 7.38072992064038e-05 88
"13195" "passage" "the" 7.38072992064038e-05 88
"13196" "turkey" "the" 7.38072992064038e-05 88
"13197" "pipeline" "the" 7.38072992064038e-05 88
"13198" "curb" "the" 7.38072992064038e-05 88
"13199" "cowboys" "the" 7.38072992064038e-05 88
"13200" "balls" "the" 7.38072992064038e-05 88
"13201" "prince" "the" 7.38072992064038e-05 88
"13202" "team" "their" 0.00172582859384193 88
"13203" "today" "there" 0.00167411775896509 88
"13204" "girls" "these" 0.00423688011555128 88
"13205" "expect" "they" 0.00108838152719717 88
"13206" "side" "this" 0.000646526390031739 88
"13207" "full" "to" 0.000127848255743002 88
"13208" "spot" "to" 0.000127848255743002 88
"13209" "atlanta" "to" 0.000127848255743002 88
"13210" "true" "was" 0.000564489746172054 88
"13211" "holding" "was" 0.000564489746172054 88
"13212" "busy" "was" 0.000564489746172054 88
"13213" "beautiful" "was" 0.000564489746172054 88
"13214" "afternoon" "wednesday" 0.0202066590126292 88
"13215" "watching" "were" 0.00160273922704258 88
"13216" "ur" "when" 0.00132378602804019 88
"13217" "life" "when" 0.00132378602804019 88
"13218" "joined" "who" 0.00140575079872204 88
"13219" "stand" "will" 0.00112101910828025 88
"13220" "talk" "will" 0.00112101910828025 88
"13221" "discuss" "will" 0.00112101910828025 88
"13222" "students" "with" 0.000492961296936358 88
"13223" "post" "you" 0.000374560529832895 88
"13224" "old" "your" 0.00116125626814463 88
"13225" "wedding" "your" 0.00116125626814463 88
"13226" "penalty" "a" 0.000146548035750983 87
"13227" "moral" "a" 0.000146548035750983 87
"13228" "photographer" "a" 0.000146548035750983 87
"13229" "nd" "a" 0.000146548035750983 87
"13230" "constitutional" "a" 0.000146548035750983 87
"13231" "boost" "a" 0.000146548035750983 87
"13232" "focus" "a" 0.000146548035750983 87
"13233" "license" "a" 0.000146548035750983 87
"13234" "claim" "a" 0.000146548035750983 87
"13235" "tendency" "a" 0.000146548035750983 87
"13236" "fundraiser" "a" 0.000146548035750983 87
"13237" "murder" "a" 0.000146548035750983 87
"13238" "safety" "a" 0.000146548035750983 87
"13239" "twist" "a" 0.000146548035750983 87
"13240" "tomorrow" "again" 0.00582680329515773 87
"13241" "students" "all" 0.00105430264545135 87
"13242" "else" "all" 0.00105430264545135 87
"13243" "americans" "all" 0.00105430264545135 87
"13244" "star" "all" 0.00105430264545135 87
"13245" "like" "all" 0.00105430264545135 87
"13246" "use" "also" 0.00267956141431563 87
"13247" "available" "also" 0.00267956141431563 87
"13248" "fun" "always" 0.00519278978154471 87
"13249" "insurance" "an" 0.00116916626350589 87
"13250" "injury" "an" 0.00116916626350589 87
"13251" "island" "an" 0.00116916626350589 87
"13252" "met" "and" 0.00014456630109671 87
"13253" "air" "and" 0.00014456630109671 87
"13254" "oil" "and" 0.00014456630109671 87
"13255" "learned" "and" 0.00014456630109671 87
"13256" "quality" "and" 0.00014456630109671 87
"13257" "members" "and" 0.00014456630109671 87
"13258" "fill" "and" 0.00014456630109671 87
"13259" "alcohol" "and" 0.00014456630109671 87
"13260" "means" "any" 0.00373647139666724 87
"13261" "north" "at" 0.000611122428193115 87
"13262" "together" "be" 0.000637040616831052 87
"13263" "worse" "be" 0.000637040616831052 87
"13264" "blue" "big" 0.00560892270001934 87
"13265" "hopefully" "but" 0.000727808126354183 87
"13266" "contrast" "by" 0.00110760299434741 87
"13267" "control" "cant" 0.00400792371124522 87
"13268" "probably" "could" 0.00311805605332951 87
"13269" "make" "did" 0.00332861460764434 87
"13270" "waste" "dont" 0.00196556865934662 87
"13271" "tweet" "first" 0.00258443988949292 87
"13272" "date" "first" 0.00258443988949292 87
"13273" "pitch" "first" 0.00258443988949292 87
"13274" "family" "for" 0.000316533989201461 87
"13275" "hosting" "for" 0.000316533989201461 87
"13276" "yard" "front" 0.0185501066098081 87
"13277" "drunk" "get" 0.00154296355413674 87
"13278" "agreed" "has" 0.00133570792520036 87
"13279" "everything" "have" 0.000657844990548204 87
"13280" "suffered" "he" 0.000816679026368407 87
"13281" "services" "health" 0.0143777887952405 87
"13282" "second" "her" 0.00168892685199565 87
"13283" "like" "her" 0.00168892685199565 87
"13284" "girl" "hey" 0.0117456460105306 87
"13285" "past" "his" 0.00115693027832817 87
"13286" "phone" "his" 0.00115693027832817 87
"13287" "voted" "i" 0.000212018267688903 87
"13288" "deserve" "i" 0.000212018267688903 87
"13289" "modern" "in" 0.000211475589153976 87
"13290" "play" "in" 0.000211475589153976 87
"13291" "season" "in" 0.000211475589153976 87
"13292" "subject" "is" 0.00032461111960987 87
"13293" "thinking" "is" 0.00032461111960987 87
"13294" "held" "is" 0.00032461111960987 87
"13295" "hurt" "it" 0.000381186058229456 87
"13296" "weird" "its" 0.000975762945682529 87
"13297" "arrived" "just" 0.00114965312190287 87
"13298" "nite" "last" 0.00277520814061055 87
"13299" "thing" "little" 0.00419236700077101 87
"13300" "businesses" "local" 0.0133435582822086 87
"13301" "jk" "lol" 0.00499856363114048 87
"13302" "less" "lot" 0.00650127036317441 87
"13303" "public" "made" 0.00421900004849425 87
"13304" "hours" "many" 0.00390818022550649 87
"13305" "though" "me" 0.000951339529797704 87
"13306" "im" "mean" 0.0132238942088463 87
"13307" "seem" "might" 0.00762422224169661 87
"13308" "difficult" "most" 0.00377047759382855 87
"13309" "bigger" "much" 0.00290668537636564 87
"13310" "wonderful" "my" 0.000577474511469839 87
"13311" "poor" "my" 0.000577474511469839 87
"13312" "leg" "my" 0.000577474511469839 87
"13313" "door" "my" 0.000577474511469839 87
"13314" "summer" "my" 0.000577474511469839 87
"13315" "quite" "never" 0.00421429955434993 87
"13316" "corp" "news" 0.0118819994537012 87
"13317" "fun" "no" 0.00176682033264962 87
"13318" "expect" "not" 0.000851838796851134 87
"13319" "using" "not" 0.000851838796851134 87
"13320" "provide" "not" 0.000851838796851134 87
"13321" "states" "of" 0.000173619772697792 87
"13322" "trees" "of" 0.000173619772697792 87
"13323" "arts" "of" 0.000173619772697792 87
"13324" "products" "of" 0.000173619772697792 87
"13325" "minnesota" "of" 0.000173619772697792 87
"13326" "interesting" "of" 0.000173619772697792 87
"13327" "either" "of" 0.000173619772697792 87
"13328" "fat" "of" 0.000173619772697792 87
"13329" "total" "of" 0.000173619772697792 87
"13330" "air" "of" 0.000173619772697792 87
"13331" "testament" "old" 0.0074048855221721 87
"13332" "will" "others" 0.0122122403144301 87
"13333" "schools" "our" 0.0018756063382559 87
"13334" "daily" "our" 0.0018756063382559 87
"13335" "love" "our" 0.0018756063382559 87
"13336" "see" "people" 0.00219220883938921 87
"13337" "ask" "people" 0.00219220883938921 87
"13338" "time" "perfect" 0.0173203264981087 87
"13339" "just" "probably" 0.0127847171197649 87
"13340" "behind" "right" 0.00344390784577626 87
"13341" "lives" "she" 0.00178413961405164 87
"13342" "beach" "south" 0.0184909670563231 87
"13343" "making" "start" 0.00771823988644429 87
"13344" "getting" "still" 0.00335622251369493 87
"13345" "note" "take" 0.00405632226781052 87
"13346" "surprise" "the" 7.29685798972401e-05 87
"13347" "congressional" "the" 7.29685798972401e-05 87
"13348" "colours" "the" 7.29685798972401e-05 87
"13349" "hundreds" "the" 7.29685798972401e-05 87
"13350" "concrete" "the" 7.29685798972401e-05 87
"13351" "differences" "the" 7.29685798972401e-05 87
"13352" "integrity" "the" 7.29685798972401e-05 87
"13353" "stupid" "the" 7.29685798972401e-05 87
"13354" "feel" "the" 7.29685798972401e-05 87
"13355" "hopes" "the" 7.29685798972401e-05 87
"13356" "cute" "the" 7.29685798972401e-05 87
"13357" "formula" "the" 7.29685798972401e-05 87
"13358" "hop" "the" 7.29685798972401e-05 87
"13359" "kindle" "the" 7.29685798972401e-05 87
"13360" "freeway" "the" 7.29685798972401e-05 87
"13361" "conditions" "the" 7.29685798972401e-05 87
"13362" "pics" "the" 7.29685798972401e-05 87
"13363" "choice" "their" 0.00170621690527554 87
"13364" "another" "theres" 0.00935685093568509 87
"13365" "youll" "think" 0.00275534441805226 87
"13366" "lol" "time" 0.00162446784673986 87
"13367" "sneak" "to" 0.000126395434655013 87
"13368" "whether" "to" 0.000126395434655013 87
"13369" "cooperate" "to" 0.000126395434655013 87
"13370" "edit" "to" 0.000126395434655013 87
"13371" "denver" "to" 0.000126395434655013 87
"13372" "rush" "to" 0.000126395434655013 87
"13373" "reply" "to" 0.000126395434655013 87
"13374" "im" "tomorrow" 0.0102497643732328 87
"13375" "come" "tonight" 0.00693116634799235 87
"13376" "sweet" "too" 0.00300155252716923 87
"13377" "care" "took" 0.00971958440397721 87
"13378" "office" "took" 0.00971958440397721 87
"13379" "planning" "was" 0.000558075089965553 87
"13380" "stayed" "we" 0.000832488086808413 87
"13381" "morning" "wednesday" 0.0199770378874856 87
"13382" "thank" "well" 0.00280066958537213 87
"13383" "even" "were" 0.00158452628128073 87
"13384" "goes" "what" 0.00125666247779174 87
"13385" "pick" "will" 0.00110828025477707 87
"13386" "benefit" "will" 0.00110828025477707 87
"13387" "sit" "you" 0.000370304160175703 87
"13388" "forgot" "you" 0.000370304160175703 87
"13389" "nose" "your" 0.00114806017418844 87
"13390" "feeling" "youre" 0.00535154087470013 87
"13391" "front" "a" 0.000144863575569937 86
"13392" "silent" "a" 0.000144863575569937 86
"13393" "virtual" "a" 0.000144863575569937 86
"13394" "triple" "a" 0.000144863575569937 86
"13395" "x" "a" 0.000144863575569937 86
"13396" "fouryear" "a" 0.000144863575569937 86
"13397" "hold" "a" 0.000144863575569937 86
"13398" "charity" "a" 0.000144863575569937 86
"13399" "comedy" "a" 0.000144863575569937 86
"13400" "liar" "a" 0.000144863575569937 86
"13401" "property" "a" 0.000144863575569937 86
"13402" "snack" "a" 0.000144863575569937 86
"13403" "pitcher" "a" 0.000144863575569937 86
"13404" "yr" "a" 0.000144863575569937 86
"13405" "topic" "a" 0.000144863575569937 86
"13406" "wanted" "also" 0.00264876185782925 86
"13407" "means" "also" 0.00264876185782925 86
"13408" "one" "also" 0.00264876185782925 86
"13409" "forget" "and" 0.000142904619474909 86
"13410" "opened" "and" 0.000142904619474909 86
"13411" "improve" "and" 0.000142904619474909 86
"13412" "mental" "and" 0.000142904619474909 86
"13413" "understanding" "and" 0.000142904619474909 86
"13414" "wrote" "and" 0.000142904619474909 86
"13415" "quiet" "and" 0.000142904619474909 86
"13416" "plans" "and" 0.000142904619474909 86
"13417" "excited" "and" 0.000142904619474909 86
"13418" "happiness" "and" 0.000142904619474909 86
"13419" "advice" "any" 0.00369352344957911 86
"13420" "designed" "are" 0.000699642043605597 86
"13421" "struggling" "are" 0.000699642043605597 86
"13422" "seeking" "are" 0.000699642043605597 86
"13423" "afraid" "are" 0.000699642043605597 86
"13424" "per" "as" 0.000713024300863091 86
"13425" "much" "been" 0.00182315405651778 86
"13426" "forced" "being" 0.00404572611375076 86
"13427" "interest" "best" 0.00439942705136075 86
"13428" "fat" "big" 0.00554445232415705 86
"13429" "new" "by" 0.00109487192544686 86
"13430" "list" "do" 0.00142556400948166 86
"13431" "right" "do" 0.00142556400948166 86
"13432" "person" "each" 0.00681944334311315 86
"13433" "want" "ever" 0.00658700980392157 86
"13434" "met" "first" 0.00255473368386656 86
"13435" "stamps" "food" 0.00937023316626716 86
"13436" "spreading" "for" 0.000312895667486502 86
"13437" "political" "for" 0.000312895667486502 86
"13438" "saturday" "for" 0.000312895667486502 86
"13439" "thinking" "for" 0.000312895667486502 86
"13440" "reelection" "for" 0.000312895667486502 86
"13441" "obama" "for" 0.000312895667486502 86
"13442" "dead" "found" 0.00803738317757009 86
"13443" "another" "got" 0.0031707406997751 86
"13444" "trouble" "had" 0.00147282971690843 86
"13445" "provided" "has" 0.00132035496054288 86
"13446" "recently" "has" 0.00132035496054288 86
"13447" "tried" "has" 0.00132035496054288 86
"13448" "signed" "have" 0.000650283553875236 86
"13449" "works" "he" 0.000807291911122793 86
